condition,seed,method,scene,auc,cnr,n_target,n_bg,n_valid,file
50k_1mm,43,namt_4p,u_explosive_soil,0.6672985624051515,0.4727947832141853,648,1204,1852,50k_1mm/seed_43/namt_4p/u_explosive_soil.npz
50k_1mm,43,namt_4p,u_explosive_concrete,0.8112558028745768,1.4462918644297702,648,1218,1866,50k_1mm/seed_43/namt_4p/u_explosive_concrete.npz
50k_1mm,43,namt_4p,u_void_soil,0.9315873678352811,2.1630736540151676,648,1198,1846,50k_1mm/seed_43/namt_4p/u_void_soil.npz
50k_1mm,43,namt_4p,u_void_concrete,0.9000140291806958,2.1286723478773313,648,1210,1858,50k_1mm/seed_43/namt_4p/u_void_concrete.npz
50k_1mm,44,poca,u_pb_soil,0.9488737072486553,2.066570373312326,648,1602,2250,50k_1mm/seed_44/poca/u_pb_soil.npz
50k_1mm,44,poca,u_pb_concrete,0.9294029827655559,1.8531604136301731,648,1596,2244,50k_1mm/seed_44/poca/u_pb_concrete.npz
50k_1mm,44,poca,u_explosive_soil,0.4320466169131167,0.08184184204302897,648,1598,2246,50k_1mm/seed_44/poca/u_explosive_soil.npz
50k_1mm,44,poca,u_explosive_concrete,0.4706540133071805,0.11699591835828885,648,1605,2253,50k_1mm/seed_44/poca/u_explosive_concrete.npz
50k_1mm,44,poca,u_void_soil,0.5299702000851426,0.2056363470992259,648,1595,2243,50k_1mm/seed_44/poca/u_void_soil.npz
50k_1mm,44,poca,u_void_concrete,0.5389297442570132,0.14113677503731042,648,1594,2242,50k_1mm/seed_44/poca/u_void_concrete.npz
50k_1mm,44,asr_q75,u_pb_soil,0.9991875796871599,4.973151855764532,648,1588,2236,50k_1mm/seed_44/asr_q75/u_pb_soil.npz
50k_1mm,44,asr_q75,u_pb_concrete,0.9974747474747475,4.5774242197748976,648,1584,2232,50k_1mm/seed_44/asr_q75/u_pb_concrete.npz
50k_1mm,44,asr_q75,u_explosive_soil,0.48940096719443865,-0.031491058650575214,648,1593,2241,50k_1mm/seed_44/asr_q75/u_explosive_soil.npz
50k_1mm,44,asr_q75,u_explosive_concrete,0.5848483966146439,0.18318096158588212,648,1590,2238,50k_1mm/seed_44/asr_q75/u_explosive_concrete.npz
50k_1mm,44,asr_q75,u_void_soil,0.7232794274826897,0.5356337728811212,648,1594,2242,50k_1mm/seed_44/asr_q75/u_void_soil.npz
50k_1mm,44,asr_q75,u_void_concrete,0.7194205672592906,0.5281000757602433,648,1577,2225,50k_1mm/seed_44/asr_q75/u_void_concrete.npz
50k_1mm,44,mlsd_median,u_pb_soil,0.9955390535236465,4.6616018792424105,648,1601,2249,50k_1mm/seed_44/mlsd_median/u_pb_soil.npz
50k_1mm,44,mlsd_median,u_pb_concrete,0.9873279098873592,3.8701504165336273,648,1598,2246,50k_1mm/seed_44/mlsd_median/u_pb_concrete.npz
50k_1mm,44,mlsd_median,u_explosive_soil,0.6522653047043291,0.4002087662520377,648,1599,2247,50k_1mm/seed_44/mlsd_median/u_explosive_soil.npz
50k_1mm,44,mlsd_median,u_explosive_concrete,0.6929195601851852,0.5234684037633185,648,1600,2248,50k_1mm/seed_44/mlsd_median/u_explosive_concrete.npz
50k_1mm,44,mlsd_median,u_void_soil,0.7717521874249224,0.5423640626349557,648,1593,2241,50k_1mm/seed_44/mlsd_median/u_void_soil.npz
50k_1mm,44,mlsd_median,u_void_concrete,0.8017255716451623,0.7507840310114763,648,1596,2244,50k_1mm/seed_44/mlsd_median/u_void_concrete.npz
50k_1mm,44,namt_3p,u_pb_soil,0.9997042284198124,9.336763774111446,648,1247,1895,50k_1mm/seed_44/namt_3p/u_pb_soil.npz
50k_1mm,44,namt_3p,u_pb_concrete,0.9998742752337002,7.668888464129933,648,1252,1900,50k_1mm/seed_44/namt_3p/u_pb_concrete.npz
50k_1mm,44,namt_3p,u_explosive_soil,0.7894824905528269,1.051206173773797,648,1199,1847,50k_1mm/seed_44/namt_3p/u_explosive_soil.npz
50k_1mm,44,namt_3p,u_explosive_concrete,0.8646841862609498,1.6747194516645447,648,1205,1853,50k_1mm/seed_44/namt_3p/u_explosive_concrete.npz
50k_1mm,44,namt_3p,u_void_soil,0.8840143862871136,1.825992251109382,648,1210,1858,50k_1mm/seed_44/namt_3p/u_void_soil.npz
50k_1mm,44,namt_3p,u_void_concrete,0.890223109153745,3.011887695039116,648,1211,1859,50k_1mm/seed_44/namt_3p/u_void_concrete.npz
50k_1mm,44,namt_4p,u_pb_soil,0.9998737711247735,9.452179433756575,648,1247,1895,50k_1mm/seed_44/namt_4p/u_pb_soil.npz
50k_1mm,44,namt_4p,u_pb_concrete,0.999836064765511,7.837439244161051,648,1252,1900,50k_1mm/seed_44/namt_4p/u_pb_concrete.npz
50k_1mm,44,namt_4p,u_explosive_soil,0.7377148137851501,0.7911587294328939,648,1199,1847,50k_1mm/seed_44/namt_4p/u_explosive_soil.npz
50k_1mm,44,namt_4p,u_explosive_concrete,0.8498181445622662,1.5238861506547283,648,1205,1853,50k_1mm/seed_44/namt_4p/u_explosive_concrete.npz
50k_1mm,44,namt_4p,u_void_soil,0.9020482603815937,1.9360125375898631,648,1210,1858,50k_1mm/seed_44/namt_4p/u_void_soil.npz
50k_1mm,44,namt_4p,u_void_concrete,0.9176045712654576,3.040171627411609,648,1211,1859,50k_1mm/seed_44/namt_4p/u_void_concrete.npz
50k_1mm,45,poca,u_pb_soil,0.9498649450532514,2.3580801825413857,648,1602,2250,50k_1mm/seed_45/poca/u_pb_soil.npz
50k_1mm,45,poca,u_pb_concrete,0.935077007321631,2.0745911195512154,648,1612,2260,50k_1mm/seed_45/poca/u_pb_concrete.npz
50k_1mm,45,poca,u_explosive_soil,0.4413022576054767,0.07824588734612352,648,1605,2253,50k_1mm/seed_45/poca/u_explosive_soil.npz
50k_1mm,45,poca,u_explosive_concrete,0.46515869696547235,0.13148744665615592,648,1594,2242,50k_1mm/seed_45/poca/u_explosive_concrete.npz
50k_1mm,45,poca,u_void_soil,0.5386994024784357,0.10416400912648431,648,1593,2241,50k_1mm/seed_45/poca/u_void_soil.npz
50k_1mm,45,poca,u_void_concrete,0.5418038838253825,0.19310537251534285,648,1597,2245,50k_1mm/seed_45/poca/u_void_concrete.npz
50k_1mm,45,asr_q75,u_pb_soil,0.999053381911569,4.819551585889837,648,1596,2244,50k_1mm/seed_45/asr_q75/u_pb_soil.npz
50k_1mm,45,asr_q75,u_pb_concrete,0.9979831508657504,4.365868183908982,648,1590,2238,50k_1mm/seed_45/asr_q75/u_pb_concrete.npz
50k_1mm,45,asr_q75,u_explosive_soil,0.5296793542021149,0.08146502891124674,648,1589,2237,50k_1mm/seed_45/asr_q75/u_explosive_soil.npz
50k_1mm,45,asr_q75,u_explosive_concrete,0.5984059343434344,0.231599603504128,648,1584,2232,50k_1mm/seed_45/asr_q75/u_explosive_concrete.npz
50k_1mm,45,asr_q75,u_void_soil,0.7088804179020189,0.5363085381473022,648,1574,2222,50k_1mm/seed_45/asr_q75/u_void_soil.npz
50k_1mm,45,asr_q75,u_void_concrete,0.7809170740114056,0.7485051143038424,648,1576,2224,50k_1mm/seed_45/asr_q75/u_void_concrete.npz
50k_1mm,45,mlsd_median,u_pb_soil,0.9929378531073446,4.546425655776683,648,1593,2241,50k_1mm/seed_45/mlsd_median/u_pb_soil.npz
50k_1mm,45,mlsd_median,u_pb_concrete,0.989808304996477,3.9968116036655923,648,1612,2260,50k_1mm/seed_45/mlsd_median/u_pb_concrete.npz
50k_1mm,45,mlsd_median,u_explosive_soil,0.6742702904232585,0.45510948149514013,648,1606,2254,50k_1mm/seed_45/mlsd_median/u_explosive_soil.npz
50k_1mm,45,mlsd_median,u_explosive_concrete,0.699841806465604,0.490754053124951,648,1594,2242,50k_1mm/seed_45/mlsd_median/u_explosive_concrete.npz
50k_1mm,45,mlsd_median,u_void_soil,0.7634251465269983,0.6362043578825319,648,1584,2232,50k_1mm/seed_45/mlsd_median/u_void_soil.npz
50k_1mm,45,mlsd_median,u_void_concrete,0.8254531126871553,0.7376942686816276,648,1598,2246,50k_1mm/seed_45/mlsd_median/u_void_concrete.npz
50k_1mm,45,namt_3p,u_pb_soil,0.9997265821288168,8.641138884722464,648,1253,1901,50k_1mm/seed_45/namt_3p/u_pb_soil.npz
50k_1mm,45,namt_3p,u_pb_concrete,0.9985382716049382,7.502948252947791,648,1250,1898,50k_1mm/seed_45/namt_3p/u_pb_concrete.npz
50k_1mm,45,namt_3p,u_explosive_soil,0.8041075896580484,1.1873482709909644,648,1199,1847,50k_1mm/seed_45/namt_3p/u_explosive_soil.npz
50k_1mm,45,namt_3p,u_explosive_concrete,0.8272998385164348,1.3373356202565199,648,1185,1833,50k_1mm/seed_45/namt_3p/u_explosive_concrete.npz
50k_1mm,45,namt_3p,u_void_soil,0.9006787562112597,2.4367468536705656,648,1205,1853,50k_1mm/seed_45/namt_3p/u_void_soil.npz
50k_1mm,45,namt_3p,u_void_concrete,0.886068008989871,1.98574691046395,648,1203,1851,50k_1mm/seed_45/namt_3p/u_void_concrete.npz
50k_1mm,45,namt_4p,u_pb_soil,0.9994371533012129,8.583753574925732,648,1253,1901,50k_1mm/seed_45/namt_4p/u_pb_soil.npz
50k_1mm,45,namt_4p,u_pb_concrete,0.999362962962963,7.453288651590229,648,1250,1898,50k_1mm/seed_45/namt_4p/u_pb_concrete.npz
50k_1mm,45,namt_4p,u_explosive_soil,0.7881516490079181,0.9936160458826734,648,1199,1847,50k_1mm/seed_45/namt_4p/u_explosive_soil.npz
50k_1mm,45,namt_4p,u_explosive_concrete,0.8267112048757619,1.3005344430157473,648,1185,1833,50k_1mm/seed_45/namt_4p/u_explosive_concrete.npz
50k_1mm,45,namt_4p,u_void_soil,0.9129475948978024,2.2924057480996534,648,1205,1853,50k_1mm/seed_45/namt_4p/u_void_soil.npz
50k_1mm,45,namt_4p,u_void_concrete,0.9195747770491467,2.328128002307627,648,1203,1851,50k_1mm/seed_45/namt_4p/u_void_concrete.npz
50k_1mm,46,poca,u_pb_soil,0.9502616034731379,0.7535015291872181,648,1601,2249,50k_1mm/seed_46/poca/u_pb_soil.npz
50k_1mm,46,poca,u_pb_concrete,0.9496069182389937,2.583786871484826,648,1590,2238,50k_1mm/seed_46/poca/u_pb_concrete.npz
50k_1mm,46,poca,u_explosive_soil,0.4479438085489174,0.061393796875054245,648,1592,2240,50k_1mm/seed_46/poca/u_explosive_soil.npz
50k_1mm,46,poca,u_explosive_concrete,0.46801100829487385,0.11756773322887609,648,1597,2245,50k_1mm/seed_46/poca/u_explosive_concrete.npz
50k_1mm,46,poca,u_void_soil,0.5421965407345525,0.17465642383797184,648,1596,2244,50k_1mm/seed_46/poca/u_void_soil.npz
50k_1mm,46,poca,u_void_concrete,0.557873271140815,0.1855931248063137,648,1596,2244,50k_1mm/seed_46/poca/u_void_concrete.npz
50k_1mm,46,asr_q75,u_pb_soil,0.998807344056614,4.778622157717827,648,1598,2246,50k_1mm/seed_46/asr_q75/u_pb_soil.npz
50k_1mm,46,asr_q75,u_pb_concrete,0.997491434165443,4.49781617774599,648,1589,2237,50k_1mm/seed_46/asr_q75/u_pb_concrete.npz
50k_1mm,46,asr_q75,u_explosive_soil,0.49469649233354335,0.00010361244463110514,648,1587,2235,50k_1mm/seed_46/asr_q75/u_explosive_soil.npz
50k_1mm,46,asr_q75,u_explosive_concrete,0.5391330676668229,0.08120828933362123,648,1580,2228,50k_1mm/seed_46/asr_q75/u_explosive_concrete.npz
50k_1mm,46,asr_q75,u_void_soil,0.7722369563868726,0.6705715390210872,648,1592,2240,50k_1mm/seed_46/asr_q75/u_void_soil.npz
50k_1mm,46,asr_q75,u_void_concrete,0.7458117050130939,0.597403212717574,648,1584,2232,50k_1mm/seed_46/asr_q75/u_void_concrete.npz
50k_1mm,46,mlsd_median,u_pb_soil,0.9929899691358025,4.4458252725049645,648,1600,2248,50k_1mm/seed_46/mlsd_median/u_pb_soil.npz
50k_1mm,46,mlsd_median,u_pb_concrete,0.989068849413677,3.8241761525586258,648,1595,2243,50k_1mm/seed_46/mlsd_median/u_pb_concrete.npz
50k_1mm,46,mlsd_median,u_explosive_soil,0.6438405040378724,0.34530636334710524,648,1596,2244,50k_1mm/seed_46/mlsd_median/u_explosive_soil.npz
50k_1mm,46,mlsd_median,u_explosive_concrete,0.6670040014889261,0.45576437737787795,648,1592,2240,50k_1mm/seed_46/mlsd_median/u_explosive_concrete.npz
50k_1mm,46,mlsd_median,u_void_soil,0.8041117519437303,0.6813600753438657,648,1599,2247,50k_1mm/seed_46/mlsd_median/u_void_soil.npz
50k_1mm,46,mlsd_median,u_void_concrete,0.844826083925833,0.758338342893422,648,1594,2242,50k_1mm/seed_46/mlsd_median/u_void_concrete.npz
50k_1mm,46,namt_3p,u_pb_soil,0.9998701626305793,10.324825053422803,648,1248,1896,50k_1mm/seed_46/namt_3p/u_pb_soil.npz
50k_1mm,46,namt_3p,u_pb_concrete,0.9995538297100384,8.032600235148001,648,1259,1907,50k_1mm/seed_46/namt_3p/u_pb_concrete.npz
50k_1mm,46,namt_3p,u_explosive_soil,0.7873497636042439,1.071633152081151,648,1209,1857,50k_1mm/seed_46/namt_3p/u_explosive_soil.npz
50k_1mm,46,namt_3p,u_explosive_concrete,0.7513114134542705,1.0044003339378256,648,1225,1873,50k_1mm/seed_46/namt_3p/u_explosive_concrete.npz
50k_1mm,46,namt_3p,u_void_soil,0.8950063377233661,2.060781776479248,648,1198,1846,50k_1mm/seed_46/namt_3p/u_void_soil.npz
50k_1mm,46,namt_3p,u_void_concrete,0.9046314482271273,2.362692245380079,648,1188,1836,50k_1mm/seed_46/namt_3p/u_void_concrete.npz
50k_1mm,46,namt_4p,u_pb_soil,0.999761346549541,9.980307511639634,648,1248,1896,50k_1mm/seed_46/namt_4p/u_pb_soil.npz
50k_1mm,46,namt_4p,u_pb_concrete,0.9995329920866061,8.349113259943861,648,1259,1907,50k_1mm/seed_46/namt_4p/u_pb_concrete.npz
50k_1mm,46,namt_4p,u_explosive_soil,0.7735936239520469,0.9925270722781553,648,1209,1857,50k_1mm/seed_46/namt_4p/u_explosive_soil.npz
50k_1mm,46,namt_4p,u_explosive_concrete,0.7675610985134794,1.058429568800555,648,1225,1873,50k_1mm/seed_46/namt_4p/u_explosive_concrete.npz
50k_1mm,46,namt_4p,u_void_soil,0.9263703394546466,2.3489991369269925,648,1198,1846,50k_1mm/seed_46/namt_4p/u_void_soil.npz
50k_1mm,46,namt_4p,u_void_concrete,0.9279081971983206,2.6850642770021893,648,1188,1836,50k_1mm/seed_46/namt_4p/u_void_concrete.npz
150k_2mm,42,poca,u_pb_soil,0.9627719255084392,3.0409240044502455,648,1656,2304,150k_2mm/seed_42/poca/u_pb_soil.npz
150k_2mm,42,poca,u_pb_concrete,0.9610693624381225,2.793987630228701,648,1656,2304,150k_2mm/seed_42/poca/u_pb_concrete.npz
150k_2mm,42,poca,u_explosive_soil,0.5302137382954614,0.19673225476984593,648,1656,2304,150k_2mm/seed_42/poca/u_explosive_soil.npz
150k_2mm,42,poca,u_explosive_concrete,0.5804884189325277,0.24775500068238654,648,1655,2303,150k_2mm/seed_42/poca/u_explosive_concrete.npz
150k_2mm,42,poca,u_void_soil,0.6528951959205582,0.3961654352173013,648,1656,2304,150k_2mm/seed_42/poca/u_void_soil.npz
150k_2mm,42,poca,u_void_concrete,0.6938405797101449,0.4566626116408442,648,1656,2304,150k_2mm/seed_42/poca/u_void_concrete.npz
150k_2mm,42,asr_q75,u_pb_soil,0.9979285773469219,4.117781230785602,648,1639,2287,150k_2mm/seed_42/asr_q75/u_pb_soil.npz
150k_2mm,42,asr_q75,u_pb_concrete,0.9968908998813061,3.884603586916514,648,1633,2281,150k_2mm/seed_42/asr_q75/u_pb_concrete.npz
150k_2mm,42,asr_q75,u_explosive_soil,0.451896786772378,-0.1357451849490952,648,1621,2269,150k_2mm/seed_42/asr_q75/u_explosive_soil.npz
150k_2mm,42,asr_q75,u_explosive_concrete,0.5688626562191548,0.16145510936106658,648,1626,2274,150k_2mm/seed_42/asr_q75/u_explosive_concrete.npz
150k_2mm,42,asr_q75,u_void_soil,0.6784584942816027,0.45062486347299485,648,1630,2278,150k_2mm/seed_42/asr_q75/u_void_soil.npz
150k_2mm,42,asr_q75,u_void_concrete,0.7078296599257744,0.49862156324868667,648,1630,2278,150k_2mm/seed_42/asr_q75/u_void_concrete.npz
150k_2mm,42,mlsd_median,u_pb_soil,0.9954700826027315,4.087758862653098,648,1656,2304,150k_2mm/seed_42/mlsd_median/u_pb_soil.npz
150k_2mm,42,mlsd_median,u_pb_concrete,0.9940144703882626,3.868319322790593,648,1656,2304,150k_2mm/seed_42/mlsd_median/u_pb_concrete.npz
150k_2mm,42,mlsd_median,u_explosive_soil,0.5709587657303036,0.24001035011635588,648,1656,2304,150k_2mm/seed_42/mlsd_median/u_explosive_soil.npz
150k_2mm,42,mlsd_median,u_explosive_concrete,0.6520364775651785,0.3550960953230661,648,1655,2303,150k_2mm/seed_42/mlsd_median/u_explosive_concrete.npz
150k_2mm,42,mlsd_median,u_void_soil,0.7041854908451124,0.42692664745901737,648,1656,2304,150k_2mm/seed_42/mlsd_median/u_void_soil.npz
150k_2mm,42,mlsd_median,u_void_concrete,0.7670358814934096,0.5962736346785605,648,1656,2304,150k_2mm/seed_42/mlsd_median/u_void_concrete.npz
150k_2mm,42,namt_3p,u_pb_soil,0.9999716321713871,8.956754140419086,648,1632,2280,150k_2mm/seed_42/namt_3p/u_pb_soil.npz
150k_2mm,42,namt_3p,u_pb_concrete,0.9997609111458877,9.752356517995773,648,1633,2281,150k_2mm/seed_42/namt_3p/u_pb_concrete.npz
150k_2mm,42,namt_3p,u_explosive_soil,0.8498686710417754,1.412649405661863,648,1631,2279,150k_2mm/seed_42/namt_3p/u_explosive_soil.npz
150k_2mm,42,namt_3p,u_explosive_concrete,0.8954061357494834,1.599006546038659,648,1631,2279,150k_2mm/seed_42/namt_3p/u_explosive_concrete.npz
150k_2mm,42,namt_3p,u_void_soil,0.9620186248158777,2.4553297181796805,648,1626,2274,150k_2mm/seed_42/namt_3p/u_void_soil.npz
150k_2mm,42,namt_3p,u_void_concrete,0.9622060237224758,2.5105525858409643,648,1631,2279,150k_2mm/seed_42/namt_3p/u_void_concrete.npz
150k_2mm,42,namt_4p,u_pb_soil,0.9998789639312515,9.58310707438238,648,1632,2280,150k_2mm/seed_42/namt_4p/u_pb_soil.npz
150k_2mm,42,namt_4p,u_pb_concrete,0.9997590211154204,9.612525808502093,648,1633,2281,150k_2mm/seed_42/namt_4p/u_pb_concrete.npz
150k_2mm,42,namt_4p,u_explosive_soil,0.8374491904534823,1.3079809466906387,648,1631,2279,150k_2mm/seed_42/namt_4p/u_explosive_soil.npz
150k_2mm,42,namt_4p,u_explosive_concrete,0.9168625246951427,1.775372419806589,648,1631,2279,150k_2mm/seed_42/namt_4p/u_explosive_concrete.npz
150k_2mm,42,namt_4p,u_void_soil,0.9756968171533568,3.1615799545034236,648,1626,2274,150k_2mm/seed_42/namt_4p/u_void_soil.npz
150k_2mm,42,namt_4p,u_void_concrete,0.9746993058867165,3.170929099034646,648,1631,2279,150k_2mm/seed_42/namt_4p/u_void_concrete.npz
150k_2mm,43,poca,u_pb_soil,0.9616797504025765,2.8144215340057945,648,1656,2304,150k_2mm/seed_43/poca/u_pb_soil.npz
150k_2mm,43,poca,u_pb_concrete,0.9554249045744617,2.363092707711531,648,1656,2304,150k_2mm/seed_43/poca/u_pb_concrete.npz
150k_2mm,43,poca,u_explosive_soil,0.5296499448321107,0.175871676638738,648,1656,2304,150k_2mm/seed_43/poca/u_explosive_soil.npz
150k_2mm,43,poca,u_explosive_concrete,0.5803699973891313,0.28055707405208696,648,1655,2303,150k_2mm/seed_43/poca/u_explosive_concrete.npz
150k_2mm,43,poca,u_void_soil,0.6497938659271187,0.2893341748794909,648,1656,2304,150k_2mm/seed_43/poca/u_void_soil.npz
150k_2mm,43,poca,u_void_concrete,0.6697195181082392,0.4682830446640425,648,1655,2303,150k_2mm/seed_43/poca/u_void_concrete.npz
150k_2mm,43,asr_q75,u_pb_soil,0.9987374596478495,4.2983064882665785,648,1633,2281,150k_2mm/seed_43/asr_q75/u_pb_soil.npz
150k_2mm,43,asr_q75,u_pb_concrete,0.997915910191237,4.088793928482323,648,1632,2280,150k_2mm/seed_43/asr_q75/u_pb_concrete.npz
150k_2mm,43,asr_q75,u_explosive_soil,0.4982041616519442,-0.03434952588133788,648,1631,2279,150k_2mm/seed_43/asr_q75/u_explosive_soil.npz
150k_2mm,43,asr_q75,u_explosive_concrete,0.5608295297136499,0.08568377381409589,648,1631,2279,150k_2mm/seed_43/asr_q75/u_explosive_concrete.npz
150k_2mm,43,asr_q75,u_void_soil,0.6690035541729598,0.3746717024888944,648,1643,2291,150k_2mm/seed_43/asr_q75/u_void_soil.npz
150k_2mm,43,asr_q75,u_void_concrete,0.7299240353514647,0.5304316149579613,648,1626,2274,150k_2mm/seed_43/asr_q75/u_void_concrete.npz
150k_2mm,43,mlsd_median,u_pb_soil,0.9952753175881195,4.149048073420388,648,1656,2304,150k_2mm/seed_43/mlsd_median/u_pb_soil.npz
150k_2mm,43,mlsd_median,u_pb_concrete,0.9960543776465677,4.031645328377981,648,1656,2304,150k_2mm/seed_43/mlsd_median/u_pb_concrete.npz
150k_2mm,43,mlsd_median,u_explosive_soil,0.5807519979722073,0.22776067612344691,648,1656,2304,150k_2mm/seed_43/mlsd_median/u_explosive_soil.npz
150k_2mm,43,mlsd_median,u_explosive_concrete,0.6737029577412256,0.45034176517708313,648,1655,2303,150k_2mm/seed_43/mlsd_median/u_explosive_concrete.npz
150k_2mm,43,mlsd_median,u_void_soil,0.7423780715095127,0.6265536977158681,648,1656,2304,150k_2mm/seed_43/mlsd_median/u_void_soil.npz
150k_2mm,43,mlsd_median,u_void_concrete,0.7765098078731694,0.6188233408315326,648,1654,2302,150k_2mm/seed_43/mlsd_median/u_void_concrete.npz
150k_2mm,43,namt_3p,u_pb_soil,0.9999508592078504,8.452773535365852,648,1633,2281,150k_2mm/seed_43/namt_3p/u_pb_soil.npz
150k_2mm,43,namt_3p,u_pb_concrete,0.9999226508497087,8.752199772069835,648,1636,2284,150k_2mm/seed_43/namt_3p/u_pb_concrete.npz
150k_2mm,43,namt_3p,u_explosive_soil,0.8801635632366394,1.5473591722532434,648,1633,2281,150k_2mm/seed_43/namt_3p/u_explosive_soil.npz
150k_2mm,43,namt_3p,u_explosive_concrete,0.9173430000905551,1.9180823485769574,648,1636,2284,150k_2mm/seed_43/namt_3p/u_explosive_concrete.npz
150k_2mm,43,namt_3p,u_void_soil,0.9418793793793794,2.071650287250379,648,1628,2276,150k_2mm/seed_43/namt_3p/u_void_soil.npz
150k_2mm,43,namt_3p,u_void_concrete,0.933493918272516,1.928150087616068,648,1626,2274,150k_2mm/seed_43/namt_3p/u_void_concrete.npz
150k_2mm,43,namt_4p,u_pb_soil,0.9999631444058878,9.161277971717878,648,1633,2281,150k_2mm/seed_43/namt_4p/u_pb_soil.npz
150k_2mm,43,namt_4p,u_pb_concrete,0.9999745313773432,9.765588908951585,648,1636,2284,150k_2mm/seed_43/namt_4p/u_pb_concrete.npz
150k_2mm,43,namt_4p,u_explosive_soil,0.8927634513468357,1.549291860255375,648,1633,2281,150k_2mm/seed_43/namt_4p/u_explosive_soil.npz
150k_2mm,43,namt_4p,u_explosive_concrete,0.9326336065078934,2.192546295370859,648,1636,2284,150k_2mm/seed_43/namt_4p/u_explosive_concrete.npz
150k_2mm,43,namt_4p,u_void_soil,0.962659629326296,2.5974221244352904,648,1628,2276,150k_2mm/seed_43/namt_4p/u_void_soil.npz
150k_2mm,43,namt_4p,u_void_concrete,0.9634707226701896,2.5441034210969944,648,1626,2274,150k_2mm/seed_43/namt_4p/u_void_concrete.npz
150k_2mm,44,poca,u_pb_soil,0.9639749955269279,2.978716968464343,648,1656,2304,150k_2mm/seed_44/poca/u_pb_soil.npz
150k_2mm,44,poca,u_pb_concrete,0.9601896582572911,2.6322010621678467,648,1656,2304,150k_2mm/seed_44/poca/u_pb_concrete.npz
150k_2mm,44,poca,u_explosive_soil,0.5356727500447307,0.22543765912854838,648,1656,2304,150k_2mm/seed_44/poca/u_explosive_soil.npz
150k_2mm,44,poca,u_explosive_concrete,0.5799673465736268,0.2896396391854008,648,1656,2304,150k_2mm/seed_44/poca/u_explosive_concrete.npz
150k_2mm,44,poca,u_void_soil,0.6488880688256695,0.3159169845557352,648,1656,2304,150k_2mm/seed_44/poca/u_void_soil.npz
150k_2mm,44,poca,u_void_concrete,0.6738627214170693,0.4207456234126165,648,1656,2304,150k_2mm/seed_44/poca/u_void_concrete.npz
150k_2mm,44,asr_q75,u_pb_soil,0.9979360634963995,4.29633214991038,648,1627,2275,150k_2mm/seed_44/asr_q75/u_pb_soil.npz
150k_2mm,44,asr_q75,u_pb_concrete,0.9980209936913278,4.179484162170666,648,1636,2284,150k_2mm/seed_44/asr_q75/u_pb_concrete.npz
150k_2mm,44,asr_q75,u_explosive_soil,0.5011789857876725,-0.040278207658737825,648,1627,2275,150k_2mm/seed_44/asr_q75/u_explosive_soil.npz
150k_2mm,44,asr_q75,u_explosive_concrete,0.542725732268216,0.03875043705190247,648,1632,2280,150k_2mm/seed_44/asr_q75/u_explosive_concrete.npz
150k_2mm,44,asr_q75,u_void_soil,0.6588051740030524,0.4011757288648642,648,1634,2282,150k_2mm/seed_44/asr_q75/u_void_soil.npz
150k_2mm,44,asr_q75,u_void_concrete,0.6748341568823005,0.3584537649070231,648,1634,2282,150k_2mm/seed_44/asr_q75/u_void_concrete.npz
150k_2mm,44,mlsd_median,u_pb_soil,0.996725338462456,4.131530821501332,648,1656,2304,150k_2mm/seed_44/mlsd_median/u_pb_soil.npz
150k_2mm,44,mlsd_median,u_pb_concrete,0.9939986282578875,3.891801702479075,648,1656,2304,150k_2mm/seed_44/mlsd_median/u_pb_concrete.npz
150k_2mm,44,mlsd_median,u_explosive_soil,0.5582142377885132,0.19048247440289034,648,1656,2304,150k_2mm/seed_44/mlsd_median/u_explosive_soil.npz
150k_2mm,44,mlsd_median,u_explosive_concrete,0.636308485417785,0.3602416665074678,648,1656,2304,150k_2mm/seed_44/mlsd_median/u_explosive_concrete.npz
150k_2mm,44,mlsd_median,u_void_soil,0.6981626856324924,0.48493335376831703,648,1656,2304,150k_2mm/seed_44/mlsd_median/u_void_soil.npz
150k_2mm,44,mlsd_median,u_void_concrete,0.7598010145089702,0.6021110221561227,648,1655,2303,150k_2mm/seed_44/mlsd_median/u_void_concrete.npz
150k_2mm,44,namt_3p,u_pb_soil,0.9999830312903006,8.101800109160946,648,1637,2285,150k_2mm/seed_44/namt_3p/u_pb_soil.npz
150k_2mm,44,namt_3p,u_pb_concrete,0.9999660418364574,8.022631949228758,648,1636,2284,150k_2mm/seed_44/namt_3p/u_pb_concrete.npz
150k_2mm,44,namt_3p,u_explosive_soil,0.887854097208047,1.6203274630566025,648,1633,2281,150k_2mm/seed_44/namt_3p/u_explosive_soil.npz
150k_2mm,44,namt_3p,u_explosive_concrete,0.9349828280077463,2.203380460797207,648,1632,2280,150k_2mm/seed_44/namt_3p/u_explosive_concrete.npz
150k_2mm,44,namt_3p,u_void_soil,0.9093745032586235,1.7516936886249206,648,1631,2279,150k_2mm/seed_44/namt_3p/u_void_soil.npz
150k_2mm,44,namt_3p,u_void_concrete,0.9196491347440521,1.978778002900157,648,1633,2281,150k_2mm/seed_44/namt_3p/u_void_concrete.npz
150k_2mm,44,namt_4p,u_pb_soil,0.9999707761110734,8.395084333712012,648,1637,2285,150k_2mm/seed_44/namt_4p/u_pb_soil.npz
